course_id,course_name,credits,course_link,prerequisites
01:014:386,AFRICAN AMERICANS & SPORTS,3.0,https://africanastudies.rutgers.edu/academics/undergraduate/course-descriptions/course-descriptions-list/98-the-black-experience-through-culture/245-01-014-386-african-americans-and-sports,
01:014:404,RACE IN TODAY'S WORLD,3.0,https://africanastudies.rutgers.edu/academics/undergraduate/course-descriptions/course-descriptions-list/95-overviews-introduction/276-01-014-404-race-in-today-s-world,
01:014:423,BLACK THOUGHT,3.0,https://africanastudies.rutgers.edu/academics/undergraduate/course-descriptions/course-descriptions-list/97-black-sociology-economics-politics/268-01-014-423-black-thought-readings-in-race-gender-and-freedom,
01:014:481,THE BLACK FAMILY,3.0,https://africanastudies.rutgers.edu/academics/undergraduate/course-descriptions/course-descriptions-list/97-black-sociology-economics-politics/241-01-014-481-the-black-family,
01:014:490,SEMINAR IN AFRICANA STUDIES,3.0,https://africanastudies.rutgers.edu/academics/undergraduate/course-descriptions/course-descriptions-list/101-seminars-honors-original-projects/251-01-014-490-seminar-in-africana-studies-core-wcr-or-wcd,
01:014:491,INDEPENDENT STUDY,,https://africanastudies.rutgers.edu/academics/undergraduate/course-descriptions/course-descriptions-list/101-seminars-honors-original-projects/404-01-014-491-independent-study,
01:014:492,INDEPENDENT STUDY,,https://africanastudies.rutgers.edu/academics/undergraduate/course-descriptions/course-descriptions-list/101-seminars-honors-original-projects/403-01-014-492-independent-study,
01:014:497,AFR STDY SCHOL PROJ,6.0,https://africanastudies.rutgers.edu/academics/undergraduate/course-descriptions/course-descriptions-list/101-seminars-honors-original-projects/252-014-497-africana-scholars-project,
01:014:498,AFRICANA STUDIES SCHOLARS PROJECT,6.0,https://africanastudies.rutgers.edu/academics/undergraduate/course-descriptions,01:014:497
01:016:220,ANCIENT AFRICA,3.0,http://ruafrica.rutgers.edu/academics/minor-program,
01:016:243,ANTHRO OF AFRICA,3.0,http://ruafrica.rutgers.edu/academics/minor-program,
01:016:301,IND STY AFRICAN AREA,,http://ruafrica.rutgers.edu/academics/minor-program,
01:016:302,IND STY AFRICAN AREA,,http://ruafrica.rutgers.edu/academics/minor-program,
01:016:303,DIRECT INTRN AFR STY,,http://ruafrica.rutgers.edu/academics/minor-program,
01:016:304,DIRECT INTRN AFR STY,,http://ruafrica.rutgers.edu/academics/minor-program,
01:016:350,LIT&CULT LUSOPH AFRI,3.0,http://ruafrica.rutgers.edu/academics/minor-program,
01:016:363,WOMEN WRITERS OF AFRICA,3.0,http://ruafrica.rutgers.edu/academics/minor-program,
01:050:101,INTRODUCTION TO AMERICAN STUDIES,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-101-introduction-to-american-studies,
01:050:102,INTRODUCTION TO RACE AND ETHNICITY IN AMERICA,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-102-01-introduction-to-race-ethnicity,
01:050:200,TOPICS: NATIVE AMERICAN NEW JERSEY,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-200-01-topics-native-american-new-jersey,
01:050:203,THE AMERICAN WEST,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-203-01-the-american-west,
01:050:210,THE AMERICAN DREAM,4.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-210-01-the-american-dream,
01:050:215,SPRINGSTEEN'S AMERICAN VISION,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/springsteens-american-vision,
01:050:218,VISUAL CULTURE IN THE UNITED STATES,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-218-01-visual-culture-in-the-united-states,
01:050:223,LEARNING FROM THE PAST: EARLY AMERICA AND THE 21ST CENTURY,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-223-01-learning-from-the-past-early-america-and-the-21st-century,
01:050:225,THOUGHT AND SOCIETY IN THE AMERICAN PAST,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-225-01-thought-and-society-in-the-american-past,
01:050:227,19TH CENTURY AMERICAN LITERATURE AND CULTURE,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-227-01-19th-century-american-literature-and-culture,
01:050:228,THE CONTEMPORARY AMERICAN,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:240,LATINO LITERATURE AND CULTURE,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-240-01-latino-literature-and-culture,
01:050:245,ASIAN AMERICAN EXPERIENCE,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-245-01-asian-american-experience,
01:050:246,THE BLACK EXPERIENCE IN AMERICA,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-246-01-the-black-experience-in-america,
01:050:247,HISTORY AND CULTURE OF HIP HOP,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:248,NATIVE AMERICAN EXPERIENCE,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-248-01-native-american-experience,
01:050:253,ASIAN AMERICAN HISTORY,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:259,POPULAR CULTURE,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-259-01-popular-culture,
01:050:260,ON THE ROAD: MOBILITY IN AMERICA,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/01-050-260-on-the-road-mobility-in-america-2,
01:050:263,AMERICAN FOLKLORE,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-263-01-american-folklore,
01:050:264,AMERICAN FOLKLIFE,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:265,AMERICAN EXPERIENCE FILM & VIDEO,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-265-01-american-experience-film-video,
01:050:266,CULT FILMS IN AMERICAN CULTURE,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-266-b6-cult-films-in-american-culture,
01:050:267,AMERICAN FILM DIRECTORS,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-267-01-american-film-directors,
01:050:271,IMMIGRANT STATES,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-271-immigrant-states-jersey-s-global-routes,
01:050:272,"AMERICAN FOOD, PAST AND PRESENT",3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:281,TOPICS IN AMERICAN STUDIES,1.5,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:282,TOPICS IN AMERICAN STUDIES,1.5,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:283,TOPICS IN AMERICAN STUDIES,1.5,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:284,TOPICS IN AMERICAN STUDIES,1.5,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:286,INDEPENDENT STUDY IN AMERICAN CULTURE,1.5,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:295,LATINO AND CARIBBEAN CULTURAL STUDIES,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/01-050-295-latino-and-caribbean-cultural-studies,
01:050:300,TOPICS IN AMERICAN STUDIES,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:301,TOPICS IN AMERICAN STUDIES,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:302,TOPICS IN AMERICAN STUDIES,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:303,THE DECADE IN AMERICAN CULTURE,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:306,AMERICAN DETECTIVE FICTION AND FILM,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-306-90-american-detective-fiction-and-film,
01:050:310,APPROACHES TO AMERICAN STUDIES,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:314,TECH MUSIC CULTURE,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-314-01-tech-music-culture,
01:050:316,TWENTY-FIRST CENTURY EXPRESSION: ON AND OFF THE NET,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-316-01-21st-century-expression-on-and-off-the-net,
01:050:317,LAW AND AMERICAN CULTURE,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-317-80-law-and-american-culture,
01:050:320,AMERICAN LIFE DURING THE COLD WAR,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-320-01-the-cold-war-in-american-life,
01:050:322,SCIENCE FICTION FILM,4.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:323,AMERICAN HORROR,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-323-90-american-horror,
01:050:324,WAYWARD AMERICANS,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-324-01-wayward-americans
01:050:327,LATINO ETHNOGRAPHY,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/01-050-327-latino-ethnography,
01:050:331,"ETHNIC AMERICA: BORDERS, LABOR, AND CULTURE",3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-331-01-ethnic-america-borders-labor-and-culture,
01:050:333,CULTURES OF CONSUMPTION,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-333-01-cultures-of-consumption,
01:050:342,AMERICAN SEXUALTY,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-342-01-american-sexuality,
01:050:344,ISLAM IN/AND AMERICA,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-344-islam-in-and-america
01:050:350,FEST CURATION: CURATORIAL SEMINAR,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-350-01-fest-curation-curatorial-seminar,
01:050:351,AMER ART 1776-1913,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:355,"MUSEUMS, MONUMENTS, AND AMERICAN CULTURE",3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-355-01-museums-monuments-and-american-culture,
01:050:376,NATIVE AMERICAN LITERATURE IN ENGLISH,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-376-01-native-american-lit-in-english,
01:050:377,ASIAN-AMERICAN LITERATURES IN ENGLISH,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-377-01-asian-american-literatures-in-english,
01:050:380,INTERNSHIP IN AMERICAN STUDIES,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-380-01-internships-in-american-studies,
01:050:381,INTERNSHIP IN AMERICAN STUDIES,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:389,SEMINAR IN AMERICAN STUDIES,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-389-01-junior-seminar-the-rise-and-fall-of-the-american-middle-class,
01:050:391,INDEPENDENT STUDY/PROJECT IN AMERICAN CULTURE,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:449,PRINCIPLES OF FOLK FESTIVAL,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-449-01-principles-of-folk-festival,
01:050:450,SEMINAR IN FOLK FESTIVAL MANAGEMENT,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-450-01-seminar-in-folk-festival-management,
01:050:489,SEMINAR IN AMERICAN STUDIES,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-489-01-seminar-in-american-studies,
01:050:491,INDEPENDENT STUDY/PROJECT IN AMERICAN CULTURE,,https://amerstudies.rutgers.edu/academics/undergraduate/course-descriptions,
01:050:495,HONORS IN AMERICAN STUDIES,3.0,https://amerstudies.rutgers.edu/academics/undergraduate/course-details/050-495-01-honors-in-american-studies,
01:070:100,INTRODUCTION TO ANTHROPOLOGY,3.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/271-01070100-introduction-to-anthropology,
01:070:101,CULTURE AND SOCIAL LIFE,3.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/272-01070101-introduction-to-cultural-anthropology,
01:070:102,INTRODUCTION TO HUMAN EVOLUTION,4.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/273-01070102-introduction-to-human-evolution,
01:070:104,INTRODUCTION TO MICROBIOMES,3.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/274-01070104-introduction-to-human-evolution-honors-laboratory,
01:070:105,INTRO TO ARCHAEOLOGY,4.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/275-01070105-introduction-to-archaeology,
01:070:108,"LANGUAGE, CULTURE, AND SOCIETY",3.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/276-01070108-introduction-to-linguistic-anthropology,
01:070:111,EXTINCTION,4.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/412-01070111-extinction,
01:070:112,WORLD PREHISTORY,3.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/703-01-070-112-world-prehistory,
01:070:113,INTRODUCTION TO GREEK AND ROMAN ARCHAEOLOGY,3.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/753-01-070-113-introduction-to-greek-and-roman-archaeology,
01:070:152,BONES AND STONES LABORATORY,1.5,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/656-01070152-bones-and-stones-lab,
01:070:153,ANTHROPOLOGY OF ART,1.5,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/683-01-070-153-anthropology-of-art,
01:070:161,ANTHROPOLOGY OF ROBOTS AND ARTIFICIAL INTELLIGENCE,1.5,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/754-01-070-161-anthropology-of-robots-and-artificail-intelligence,
01:070:162,GREAT EXCAVATIONS IN THE GARDEN STATE,1.5,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/892-01-070-162-great-excavations-in-the-garden-state,
01:070:163,ISLANDS AND LOST CONTINENTS,1.5,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/900-01-070-163-islands-and-lost-continents,
01:070:164,ARCHAEOLOGY MURDER MYSTERIES,1.5,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/1063-01-070-164-archaeology-murder-mysteries,
01:070:170,LEARNING AN ENDANGERED LANGUAGE,1.5,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/816-01-070-170-learning-an-endangered-language,
01:070:201,EVOLUTION AND HUMAN BEHAVIOR,3.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/668-01070201-evol-human-behavior,
01:070:202,READING CULTURE AND THE ENVIRONMENT IN SPANISH,3.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/767-01-070-201-reading-culture-and-the-environment-in-spanish,
01:070:203,"CLIMATE CHANGE, DISASTER, AND RECONSTRUCTION",3.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/1061-01-070-203-climate-change-disaster-and-reconstruction,
01:070:205,EVOLUTION & CULTURE,3.0,https://anthro.rutgers.edu/academics/undergraduate/courses,01:070:204
01:070:206,SURV NW WRLD PREHIST,3.0,https://anthro.rutgers.edu/academics/undergraduate/courses,01:070:105
01:070:207,PREHISTORIC ARCHAEOLOGY OF EUROPE,3.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/278-01070207-prehistoric-archaeology-of-europe,01:070:105
01:070:212,THE LIFE OF PRIMATES,3.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/281-01070212-the-life-of-primates,
01:070:213,ENVIRONMENT AND HUMAN EVOLUTION,3.0,https://anthro.rutgers.edu/academics/undergraduate/courses/course-detail/282-01070213-environment-and-human-evolution,
